# raceline for track_id=oschersleben (claude-docs/02-repo-layout.md)
# generated by tools/raceline (tool_version=0.1.0)
# vehicle_params: schema_version=0.2.0, sysid_session_id=none-preliminary
# generation_params: track_shape=external_centerline, source_centerline_csv=../config/tracks/oschersleben/source_centerline.csv, resample_ds_m=0.1, smooth_window=5, a_lat_max_mps2=9.51, a_max_mps2=9.51, v_max_mps=20.0
# columns: s_m,x_m,y_m,heading_rad,curvature_1pm,target_speed_mps
s_m,x_m,y_m,heading_rad,curvature_1pm,target_speed_mps
252.404185,7.872420,-2.295818,2.858351,-0.000123,17.811676
252.504189,7.776400,-2.267869,2.858340,-0.000095,17.864990
252.604193,7.680381,-2.239919,2.858328,-0.000158,17.918146
252.704198,7.584362,-2.211968,2.858311,-0.000172,17.971145
252.804202,7.488344,-2.184015,2.858298,-0.000094,18.023987
252.904206,7.392326,-2.156062,2.858288,-0.000107,18.076676
253.004211,7.296308,-2.128107,2.858273,-0.000189,18.129211
253.104215,7.200291,-2.100150,2.858257,-0.000127,18.181594
253.204219,7.104275,-2.072193,2.858246,-0.000094,18.233827
253.304223,7.008258,-2.044234,2.858234,-0.000150,18.285911
253.404228,6.912242,-2.016274,2.858218,-0.000175,18.337846
253.504232,6.816226,-1.988312,2.858204,-0.000092,18.389635
253.604236,6.720211,-1.960349,2.858195,-0.000099,18.441279
253.704241,6.624196,-1.932386,2.858181,-0.000185,18.492778
253.804245,6.528181,-1.904420,2.858165,-0.000130,18.544135
253.904249,6.432167,-1.876454,2.858154,-0.000093,18.595349
254.004253,6.336153,-1.848486,2.858142,-0.000142,18.646423
254.104258,6.240140,-1.820517,2.858126,-0.000178,18.697358
254.204262,6.144127,-1.792547,2.858113,-0.000092,18.748154
254.304266,6.048114,-1.764575,2.858103,-0.000092,18.798812
254.404271,5.952101,-1.736603,2.858090,-0.000182,18.849335
254.504275,5.856089,-1.708629,2.858074,-0.000132,18.899722
254.604279,5.760078,-1.680653,2.858063,-0.000090,18.949976
254.704284,5.664066,-1.652677,2.858052,-0.000133,19.000097
254.804288,5.568055,-1.624699,2.858036,-0.000179,19.050085
254.904292,5.472045,-1.596720,2.858023,-0.000090,19.099943
255.004296,5.376034,-1.568740,2.858014,-0.000090,19.149671
255.104301,5.280024,-1.540759,2.858000,-0.000175,19.199271
255.204305,5.184015,-1.512776,2.857985,-0.000136,19.248742
255.304309,5.088006,-1.484792,2.857974,-0.000089,19.298087
255.404314,4.991997,-1.456808,2.857963,-0.000126,19.347306
255.504318,4.895988,-1.428822,2.857948,-0.000177,19.396400
255.604322,4.799980,-1.400834,2.857934,-0.000092,19.445370
255.704326,4.703973,-1.372845,2.857925,-0.000088,19.494217
255.804331,4.607965,-1.344856,2.857912,-0.000166,19.542942
255.904335,4.511958,-1.316865,2.857897,-0.000139,19.591545
256.004339,4.415951,-1.288872,2.857886,-0.000088,19.640029
256.104344,4.319945,-1.260879,2.857876,-0.000119,19.688393
256.204348,4.223939,-1.232885,2.857861,-0.000174,19.736638
256.304352,4.127933,-1.204889,2.857847,-0.000096,19.784766
256.404357,4.031928,-1.176892,2.857838,-0.000086,19.832777
256.504361,3.935923,-1.148894,2.857826,-0.000157,19.880673
256.604365,3.839918,-1.120894,2.857811,-0.000141,19.928453
256.704369,3.743914,-1.092894,2.857800,-0.000086,19.976118
256.804374,3.647910,-1.064892,2.857790,-0.000111,20.000000
256.904378,3.551906,-1.036890,2.857776,-0.000171,20.000000
257.004382,3.455903,-1.008886,2.857762,-0.000100,20.000000
257.104387,3.359900,-0.980880,2.857753,-0.000085,20.000000
257.204391,3.263897,-0.952874,2.857741,-0.000150,20.000000
257.304395,3.167895,-0.924867,2.857727,-0.000144,20.000000
257.404399,3.071893,-0.896858,2.857715,-0.000084,20.000000
257.504404,2.975891,-0.868849,2.857706,-0.000104,20.000000
257.604408,2.879890,-0.840838,2.857692,-0.000168,20.000000
257.704412,2.783889,-0.812826,2.857679,-0.000103,20.000000
257.804417,2.687888,-0.784813,2.857669,-0.000084,20.000000
257.904421,2.591888,-0.756799,2.857658,-0.000142,20.000000
258.004425,2.495888,-0.728783,2.857644,-0.000146,20.000000
258.104430,2.399888,-0.700767,2.857632,-0.000082,20.000000
258.204434,2.303889,-0.672749,2.857623,-0.000097,20.000000
258.304438,2.207890,-0.644731,2.857610,-0.000164,20.000000
258.404442,2.111891,-0.616711,2.857597,-0.000105,20.000000
258.504447,2.015893,-0.588689,2.857588,-0.000082,20.000000
258.604451,1.919895,-0.560668,2.857577,-0.000134,20.000000
258.704455,1.823897,-0.532644,2.857563,-0.000148,20.000000
258.804460,1.727900,-0.504620,2.857551,-0.000081,20.000000
258.904464,1.631903,-0.476595,2.857543,-0.000090,20.000000
259.004468,1.535906,-0.448568,2.857530,-0.000161,20.000000
259.104472,1.439909,-0.420541,2.857517,-0.000108,20.000000
259.204477,1.343913,-0.392512,2.857507,-0.000080,20.000000
259.304481,1.247917,-0.364482,2.857497,-0.000127,20.000000
259.404485,1.151922,-0.336452,2.857483,-0.000150,20.000000
259.504490,1.055927,-0.308419,2.857472,-0.000080,20.000000
259.604494,0.959932,-0.280386,2.857463,-0.000084,20.000000
259.704498,0.863937,-0.252353,2.857451,-0.000158,20.000000
259.804503,0.767943,-0.224317,2.857438,-0.000111,20.000000
259.904507,0.671949,-0.196281,2.857428,-0.000078,20.000000
260.004511,0.575956,-0.168244,2.857419,-0.000119,20.000000
260.104515,0.479962,-0.140206,2.857405,-0.000151,20.000000
260.204520,0.383969,-0.112166,2.857394,-0.000078,20.000000
260.304524,0.287977,-0.084125,2.857386,-0.000078,20.000000
260.404528,0.191984,-0.056084,2.857374,-0.000155,20.000000
260.504533,0.095992,-0.028042,2.857361,-0.000113,20.000000
